"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NZL","New Zealand","2012","2012",1.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NZL","New Zealand","2013","2013",1.4,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NZL","New Zealand","2014","2014",1.4,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NZL","New Zealand","2015","2015",1.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NZL","New Zealand","2016","2016",1.4,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NZL","New Zealand","2017","2017",1.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NZL","New Zealand","2018","2018",1.4,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NZL","New Zealand","2019","2019",1.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2010","2010",9.1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2011","2011",9.1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2012","2012",9,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2013","2013",9,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2014","2014",9.3,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2015","2015",9.9,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2016","2016",10,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2017","2017",9.9,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2018","2018",9.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","NOR","Norway","2019","2019",9.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2010","2010",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2011","2011",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2012","2012",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2013","2013",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2014","2014",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2015","2015",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2016","2016",1.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2017","2017",1.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2018","2018",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","POL","Poland","2019","2019",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2010","2010",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2011","2011",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2012","2012",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2013","2013",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2014","2014",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2015","2015",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2016","2016",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2017","2017",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2018","2018",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","PRT","Portugal","2019","2019",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2010","2010",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2011","2011",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2012","2012",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2013","2013",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2014","2014",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2015","2015",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2016","2016",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2017","2017",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2018","2018",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SVK","Slovak Republic","2019","2019",0.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2010","2010",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2011","2011",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2012","2012",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2013","2013",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2014","2014",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2015","2015",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2016","2016",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2017","2017",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2018","2018",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","ESP","Spain","2019","2019",0.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2010","2010",9,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2011","2011",8.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2012","2012",8.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2013","2013",8.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2014","2014",8.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2015","2015",8.9,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2016","2016",8.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2017","2017",8.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2018","2018",8.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","SWE","Sweden","2019","2019",8.9,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2010","2010",1.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2011","2011",1.4,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2012","2012",1.4,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2013","2013",1.3,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2014","2014",1.3,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2015","2015",1.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2016","2016",1.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2017","2017",1.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2018","2018",1.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHE","Switzerland","2019","2019",1.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2010","2010",0.9,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2011","2011",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2012","2012",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2013","2013",1.1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2014","2014",1.1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2015","2015",1.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2016","2016",1.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2017","2017",1.4,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2018","2018",1.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","TUR","Turkey","2019","2019",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2010","2010",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2011","2011",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2012","2012",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2013","2013",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2014","2014",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2015","2015",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2016","2016",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2017","2017",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2018","2018",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","GBR","United Kingdom","2019","2019",0.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2010","2010",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2011","2011",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2012","2012",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2013","2013",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2014","2014",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2015","2015",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2016","2016",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2017","2017",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2018","2018",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","USA","United States","2019","2019",1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2010","2010",1.4,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2011","2011",1.5,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2012","2012",1.6,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2013","2013",1.7,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2014","2014",1.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2015","2015",2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2016","2016",2.1,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2017","2017",2.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2018","2018",2.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","BRA","Brazil","2019","2019",2.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHL","Chile","2010","2010",359.8,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHL","Chile","2011","2011",348,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHL","Chile","2012","2012",347.2,,
"CONVPPAC","GDP purchasing power parities, US$","TXNUPPTX","National currency unit per US$, PPP","CHL","Chile","2013","2013",349.7,,
